MEDIO;SOPORTE;URL;TIPO DE MENSAJE;CONTENIDO A ANALIZAR;INTENSIDAD;TIPO DE ODIO;TONO HUMORISTICO;MODIFICADOR;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15
EL MUNDO;TWITTER;URL_881b8fd4;COMENTARIO;ÃÂpara vender que?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c77f10ae;COMENTARIO;el machismo, siempre presente y en distintas formas...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_360d6ed9;COMENTARIO;mï½s?!?!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_9d297d2a;COMENTARIO;los de siempre liï½ndola como siempre.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_ba19ceea;COMENTARIO;pa q haiga lujoooohss;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_68d91bc7;COMENTARIO;todo por no gastar en vacunas, y todavï½ï½a a chingar al pueblo.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_a751e702;COMENTARIO;"[USUARIO_OFUSCADO] tambiï½n saben vender el sï½hara, ceuta y melilla, las canarias, gibraltar,..
y si es por q no saben como hacer las cosas que vayan a marruecos y q les den un curso de cï½mo hacerlas, pues los polï½ï½ticos marroquï½ï½es les estï½n dando una lecciï½n monumental a los polï½ï½ticos espaï½ï½oles.";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_7692cfb5;COMENTARIO;nos vais a contar lo de la comida de florentino y ferreras?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_929538bc;COMENTARIO;retornar a la oms... premio por la credibilidad?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_0b6f5286;COMENTARIO;[USUARIO_OFUSCADO] este tuit a las 00:31. la hora actual es las 00:20;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c5de0c09;COMENTARIO;[USUARIO_OFUSCADO] recuï½rdame esto a las 00:25. ahora son las 23:12;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_ec3c1415;COMENTARIO;[USUARIO_OFUSCADO] en berlï½ï½n, el senado alemï½n ya en marzo seï½ï½alï½ que los exï½menes en los gymnasiums  (instituto) tenï½ï½an que ser presenciales y asï½ï½ se organizaron. me parece bien hay menos fraude y es mï½s justo.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_b9fe4504;COMENTARIO;la liga espaï½ï½ola sin messi pasa a ser de tercera, soys subnormales hasta para joder al paï½ï½s entero;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_76b42059;COMENTARIO;quï½ monada!!! es preciosa!!!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c2d71fdd;COMENTARIO;descanse en paz;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_690dca60;COMENTARIO;que le pida el dinero a bï½rcenas si se acuerda de quiï½n es.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_3af6e907;COMENTARIO;"no puedo leer el artï½ï½culo. los que podï½is... ÃÂde verdad estï½n lavando la imagen de un nazi?

quiero decir, que ahora que estamos todos diciendo abiertamente que los de vox son nazis ÃÂviene el mundo a decirnos que ser nazi no era tan malo? en serio. ÃÂalguien lo ha leï½ï½do?";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_78bba5f7;COMENTARIO;"no me extraï½ï½a nada sobre las virtudes de trump. mentir y chantajear es lo que mï½s ha hecho en pï½blico. y eeuu mientras sucumbe en muertes y contagios. sistema de mierda 
#byebyetrump";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_084918f5;COMENTARIO;[USUARIO_OFUSCADO] ... y se las revenden a andorra. muy normal todo... no serï½ que allï½ï½ hay votantes de las catalanas???;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_200f94f5;COMENTARIO;los medios son el virus, los medios son el cancer de este planeta.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_663c9988;COMENTARIO;aunque pablo casado me parece un cobarde y un vendido, no entiendo las crï½ï½ticas hacia esta labor, si lo hace estï½ mal, y si no lo hace entonces es que le da igual todo? los polï½ï½ticos (de izq o derecha) son servidores pï½blicos, asï½ï½ qesto deberï½ï½a ser lo normal.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_50414562;COMENTARIO;menuda cara;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_6aa4ec7c;COMENTARIO;y no ha dicho que la culpa de todo esto es de franco.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_0ec122cf;COMENTARIO;ï½ste es tonto y en su casa no lo saben.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_b1e21692;COMENTARIO;d verdad, q con 90.000 muertos y el triple de expansiï½n del virus q cuando nos confinaron en marzo, q vuestra sï½per primicia sea esto, es mu triste... con la de noticias serï½ï½a e importantes q hay en espaï½ï½a...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_db6e4716;COMENTARIO;sï½nchez juez;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_91d1e412;COMENTARIO;regeneradores de la polï½ï½tica....;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_3d069264;COMENTARIO;lecciones a mï½ï½........por favor, que me debï½is lo que sois;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_8648b067;COMENTARIO;ya lo decï½ï½a miguel hernï½ndez, la campaï½ï½a que no cesa.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_23ce9103;COMENTARIO;lo que de verdad preocupa de vuestra portada es lo que dice [USUARIO_OFUSCADO];0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_b938022d;COMENTARIO;lo mejor es no tener tele;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_2a1a0548;COMENTARIO;y cuï½ntos aï½ï½os de matrimonio lleva?;0.0;;;;;;;;;;
ABC ;TWITTER;URL_bc523adc;COMENTARIO;como no ponen multas se estan haciendo ricos acuenta de la prudencia de muchos todavia no se de nadie que haya pagado ninguna;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_a189931b;COMENTARIO;[USUARIO_OFUSCADO] [USUARIO_OFUSCADO];0.0;;;;;;;;;;
ABC ;TWITTER;URL_88907a36;COMENTARIO;propaganda de guerra;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_f19bc4d4;COMENTARIO;que entretenido;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_0c3bc850;COMENTARIO;"[USUARIO_OFUSCADO] casado se cree que su pp cobardita va a tener otra mayorï½ï½a absoluta.
no olvidamos que la han tenido y no han echo nada de lo que habï½ï½an prometido";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_d5e14e8f;COMENTARIO;[USUARIO_OFUSCADO] los pasajeros que vuelven deberï½ï½an hacer cuarentena si es el paï½ï½s con mï½s casos;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_57ba2e07;COMENTARIO;las patologï½ï½as ideolï½gicas de izquierda no permiten captar la realidad objetiva...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5136f52b;COMENTARIO;te tendrï½ï½an que cortar los y echarte sal en ellos,pedazo de enfermo!!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5735e444;COMENTARIO;tu eres un ejemplo a seguir kasparof;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_2c068635;COMENTARIO;vienen con muchas leyes ya estudiadas, de la calle vendrï½n y de tu casa te echarï½n;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_524a7bf7;COMENTARIO;que ascazo de enfermo!!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_ff24d72c;COMENTARIO;juventud divino cerebro;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_0ce001b2;COMENTARIO;"que tienen que ver los cojones para comer trigo?
que no te hagan falta nunca";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_680221ae;COMENTARIO;por gilipollas!!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_3f778190;COMENTARIO;ole tus;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_1d71b844;COMENTARIO;ya se han retractado como seres humanos insolidarios,no seamos como ellos,que dimitan y dejen de chupar;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_4caf0922;COMENTARIO;corrupciï½n dice...menuda panda de hdp;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_7e5ce8c3;COMENTARIO;"dimisiï½n de los vacunados, ellos no estan en orden de vacunaciï½n.
la ley lo pone muy bien, primero personas de residencia  y sanitarios.";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_6606b2e2;COMENTARIO;"muy bien, y quien nos ayuda con las hipotecas de las casas.
estamos sin trabajar con todo cerrado, pero el grifo de los gastos de cada mes, siguen y siguen.";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_263b68ed;COMENTARIO;ok;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_675054c1;COMENTARIO;pedir esa cantidad es inmoral, aceptar y pagarlo tambiï½n. nadie merece ese sueldo.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_7a314fa8;COMENTARIO;dicen que sobraban dosis. valientes malnacidos.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_1036bedc;COMENTARIO;mayor esfuerzo llevan haciendo durante aï½ï½os las fuerzas y cuerpos de seguridad para que despuï½s de  realizar su trabajo no entre ni un puto chorizo en la cï½rcel, ni se pueda echar a los okupas de las casa pagadas por otros, ni se puede expulsar a inmigrantes ilegales....;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_6aefa9d2;COMENTARIO;estï½ majareta.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_20c91056;COMENTARIO;es patï½tico.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_485309f0;COMENTARIO;"el nivel intelectual del "" moderado"" [USUARIO_OFUSCADO] es el enigma a resolver  dï½nde estï½, dï½nde estï½?";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_fb7c624e;COMENTARIO;a [USUARIO_OFUSCADO] sï½lo le falta pedir la gestiï½n de los fondos. no tiene jeta ni nada el personaje. impresentable ( con pala o sin pala);0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_8f73a9a4;COMENTARIO;y mientras el gobierno no bloquea la entrada por aeropuerto.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_3853324f;COMENTARIO;cï½mo???;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_34ffe984;COMENTARIO;ganï½ la economï½ï½a, que triste por la gente que morirï½;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e3857eb5;COMENTARIO;porque quieren ganar mucho,sin hacer nada...se va bien, cuando no le siga nadie a ver quï½ hace.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_1ada4ecb;COMENTARIO;si nadie le conoce que no se le hubiese entrevistado. me parece que un entrevistador no debe tener tanto colmillo con un cantante y si con un polï½ï½tico. me parece muy confundido el tono de la entrevista mas allï½ de que no comparta mucho su estilo musical.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_fb2d278c;COMENTARIO;con ella contamos para que nos mate a todos;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_399e226e;COMENTARIO;igualdad.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_81e437fe;COMENTARIO;que desastre de sociedad...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c3a51337;COMENTARIO;ideal para guardar los juguetes viejos de los niï½ï½os de los separacas.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_dc71543e;COMENTARIO;"que lo traigan por aquï½ï½ que tambiï½n le haremos un gran ""homenaje""...";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5c46e721;COMENTARIO;dep;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_9eed4987;COMENTARIO;alguien conoce el motivo por el cual se considera que su candidatura a la generalitat va a tener un efecto positivo en el resultado del psc?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_29622acd;COMENTARIO;si hoy una parte del ejercito se sublevara contra el actual regimen constitucional (hecho de por si anticonstitucional y de facto ilegal)...seria el ejercito fiel a la constituciï½n rojo? y si huviera ocurrido en 2017? ay espaï½ï½a !!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_d008e91f;COMENTARIO;"en el hospital clï½ï½nico san carlos, han vacunado a mï½s de un centenar de profesionales jubilados ""por no tirar vacunas"" saltï½ndose todos los protocolos. ÃÂpor quï½ esta gestiï½n con las vacunas en nuestro centro?[USUARIO_OFUSCADO]";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_9c213d26;COMENTARIO;si fuera mi padre arrancarï½ï½a mi hoja del libro de familia, por vergï½ï½enza ajena.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_e768c9ad;COMENTARIO;no eres un ser humano...eres un monstruo;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_3053c8aa;COMENTARIO;[USUARIO_OFUSCADO] no entiendo que pasa a la gente ?? no respetan, hablan sin mascaretas en un bar, viajan fuera de la comarca, no respetan los limites de tren, autobï½s, metro, supermercados. viajan a otros paï½ï½ses sin cerrar fronteras, reuniones, etc...y ademï½s culpan a la sanidad;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_350fe030;COMENTARIO;[USUARIO_OFUSCADO] la pandemia nos destruye todo;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_8bcfdeb4;COMENTARIO;[USUARIO_OFUSCADO] [USUARIO_OFUSCADO] yo tengo un master en fï½ï½sica nuclear pero es que el tï½ï½tulo se me lo comiï½ mi perro y mi profe se ha muerto ya, pero tenï½is que creerme eh que lo juro por snoopy;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_f53467fe;COMENTARIO;y el pobre [USUARIO_OFUSCADO]  sin un duro ni trabajo y otros con paga;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_4344902c;COMENTARIO;poco tiempo pasarï½ entre rejas...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_f55ef0c8;COMENTARIO;en california han muerto 700 personas por cada millon de habitantes por covid. en espaï½ï½a han muerto 1100 por cada millon.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_9873219c;COMENTARIO;"[USUARIO_OFUSCADO] y estos son los que defienden el servicio pï½blico: educaciï½n, sanidad, carreteras, etc..., se quejan de la deficiencia de los mismos, ademï½s de quejarse que los ricos paguen.
eso sï½ï½, uno de los suyos paga sus impuestos en andorra que se ha ""hecho de oro"" y le apladen...";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c60e80ac;COMENTARIO;"los ingleses deben quedarse en casa pero las personas que viven solas pueden salir a pasear una vez al dï½ï½a y juntarse con otros para evitar la soledad (support bubble).
en espaï½ï½a las dejaban morir de pena.";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_1cf0d3d8;COMENTARIO;"[USUARIO_OFUSCADO] ÃÂÃÂetarra asesino!!
hdlgp";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_54693e6f;COMENTARIO;"ya no hay prensa libre.
la realidad es tan kafkiana que dan ganas de apearse de todo.
#libertaddeexpresion";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_37881f1c;COMENTARIO;"declaraciï½n universal de los derechos humanos, artï½ï½culo 19:
todo individuo tiene derecho a la libertad de opiniï½n y expresiï½n.
este derecho incluye el de no ser molestado a causa de sus opiniones, el de investigar y recibir informaciï½n y difundirlas sin limitaciï½n de fronteras""";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_68c5895a;COMENTARIO;jajajaja;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_650a95e0;COMENTARIO;chica , no escuches semejantes jilipollas   ni tienen tacto ni celebro. son amargados y tï½ con tu bebï½ debes disfrutar de el. porque escuchar esto y mï½s reciï½n parida te intenta debilitar v nada mi niï½ï½a. adelante y ni caso jajajaja . tremendo demente;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_2b1d67f6;COMENTARIO;menudo personaje ,carcel y depues deportacion para su pais;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c6b83464;COMENTARIO;ay que tonteria. eso nos perjudica mï½s a todos.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_cff57785;COMENTARIO;me da mucha risa esto, dï½jense de tonterï½ï½as cualquier red social guarda tu informaciï½n personal o conversaciones en caso de ser necesario usarlo a su favor y mï½s si esta es ya muy popular y quieras o no de una alguna forma tiene anexos con el gobierno;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_097b1cf7;COMENTARIO;[USUARIO_OFUSCADO] [USUARIO_OFUSCADO];0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_8f503b09;COMENTARIO;quï½ estoy leyendo?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_57449f29;COMENTARIO;[USUARIO_OFUSCADO];0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5c8e8d94;COMENTARIO;por tontos;0.0;;;;;;;;;;
ABC ;TWITTER;URL_d737e3bb;COMENTARIO;nuevo carnet covid free, con descuentos de 5% en supermercados adheridos;0.0;;;;;;;;;;
ABC ;TWITTER;URL_643699d4;COMENTARIO;el motivo por el que el abc no es un periï½dico y si un panfleto.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_aa4eac98;COMENTARIO;abrir las ventanas se llama;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c614c425;COMENTARIO;segï½n vuestras encuestas se lleva situando a 3 puntos desde hace 3 aï½ï½os. todo correcto;0.0;;;;;;;;;;
ABC ;TWITTER;URL_acb483ad;COMENTARIO;puta vergï½ï½enza de periodismo, de periï½dico y de titular, nada nuevo puesto que vuestro pï½blico objetivo son negacionistas de derechas.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_3dc3abc7;COMENTARIO;[USUARIO_OFUSCADO] maniatar es controlar la capacidad del rey de enriquecerse a nuestra costa como ha hecho el emï½rito? bienvenida entonces;0.0;;;;;;;;;;
ABC ;TWITTER;URL_9b372e28;COMENTARIO;[USUARIO_OFUSCADO] la persona que menos lecciones puede dar es siempre quien mï½s abre la boca ... a vosotros tambiï½n enrique, a vosotros os importa mï½s hacer negocio que la vida de las personas;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_0b2c266d;COMENTARIO;pa matarse;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_c50c39bf;COMENTARIO;la amenaza son los extremos, ya sea de izda, dcha, indepe o terrorista.;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_afef8622;COMENTARIO;[USUARIO_OFUSCADO] [USUARIO_OFUSCADO] calificar esta payasada de golpe de estado es irresponsable y peligroso;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_1f29f637;COMENTARIO;bien dicho camarada, la manada estï½ en la cï½rcel por hacer el amor.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_1a04b148;COMENTARIO;no, si querï½is, el director dice que es un desastre y os deja el publireportaje a la altura del betï½n.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_4f6fac74;COMENTARIO;los cambios climï½ticos como lo llaman son perï½ï½odos cï½ï½clicos que se dan en nuestro planeta como en otros cada ciertos aï½ï½os...es un planeta vivo y en constante cambio...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_5ec0209e;COMENTARIO;ojalï½ eso pasara aquï½ï½;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_0e0a5426;COMENTARIO;estamos jodidos;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_4229fecc;COMENTARIO;hay que degradar lo pï½blico para que lo privado tenga cabida y funcione, ese es el plan;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_3e5eb1b4;COMENTARIO;no salgaï½ï½s de casa pero venid a por la sal...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_ac69242d;COMENTARIO;como en madrid somos los ciudadanos los que tenemos que resolver los problemas como podamos, que nos los repartan a nosotros y asï½ï½ nos seguimos buscando la vida;0.0;;;;;;;;;;
ABC ;TWITTER;URL_c9dd745e;COMENTARIO;que guapo estï½,;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_35037522;COMENTARIO;ja, ja, ja.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_1588f9f3;COMENTARIO;a buenas horas mangas blancas o rojas.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_4c729e57;COMENTARIO;[USUARIO_OFUSCADO] tal vez es por una cuestiï½n polï½ï½tica? aunque no es admisible dada la circunstancia. la propiedad de las empresas fabricantes de epis y demï½s, de quï½ lado polï½ï½tico son?;0.0;;;;;;;;;;
ABC ;TWITTER;URL_be6ea430;COMENTARIO;dos argelinos de la nueva hornada.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_573145fb;COMENTARIO;total...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_835e01b1;COMENTARIO;no en el metro que se pone a tope?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_73095a35;COMENTARIO;y esto lo ve la sociedad joven y actuarï½n como ellos! lamentablemente no todos, pero la mayorï½ï½a de los marroquï½ï½es vienen de sociedad vulnerables y sus mentes estï½n daï½ï½adas, van a por robar, agredir o matar en los casos extremos, existen otra sociedad que se porta muy bien;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_2de4a838;COMENTARIO;[USUARIO_OFUSCADO] que destinen el dinero en vuelos directos a marruecos, argelia y pakistan;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_d05165df;COMENTARIO;el filomena eres tï½!! menuda empanada!!;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_34be7617;COMENTARIO;[USUARIO_OFUSCADO] son un desastre!! ineptos !!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_fc25ba45;COMENTARIO;grande nacho cano, gracias;0.0;;;;;;;;;;
ABC ;TWITTER;URL_25cd832b;COMENTARIO;que desastre de humanidad!!!!!!!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_121fe848;COMENTARIO;mejor te propongo que donï½is vuestros sueldos y que vayas de verdad con la pala no como en el vï½ï½deo, que oye en vez son los ciudadanos los que estï½n dando el callo, #ayusodimision;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_077f574d;COMENTARIO;???;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_00bfc736;COMENTARIO;tambiï½n a las familias? no tienes suficiente con llevarte a sus seres queridos?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_2c2de572;COMENTARIO;[USUARIO_OFUSCADO] pervierten las ideas con argumentos infantiles. el delito ha de ser castigado y mï½s si se persiste en la idea que lo promoviï½ y no hay arrepentimiento.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_b849be83;COMENTARIO;d. e. p. seï½ï½ora!!;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_e2f2bcf4;COMENTARIO;[USUARIO_OFUSCADO] a ellos no les altera nada , mientras sigan en el sillï½n claro;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_2182f718;COMENTARIO;lomundo en su lï½ï½nea...;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_6ad33458;COMENTARIO;ustedes ï½ltimamente no dicen mï½s que barbaridades y disparates. una romerï½ï½a grotesca consentida por las fuerzas del orden y promovida por no se sabe quiï½n...es la mayor crisis norteamericana en dos siglos y medio...vï½yanse a esparragar, hombre.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_bade88e1;COMENTARIO;quï½ vergï½ï½encita dan ustedes.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_d15af7de;COMENTARIO;prï½ximo a vox...jajaja;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_acf07144;COMENTARIO;que venga algï½n hombre a decirme que defiende esto.;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_f6d8d096;COMENTARIO;[USUARIO_OFUSCADO] raffensperger es el secretario de estado de georgia. el gobernador es kemp;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_0e449605;COMENTARIO;con rojos en el gobierno nunca seremos nada;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_10583bb2;COMENTARIO;"a ver si la cierran, junto al resto de televisiones pï½blicas.

aunque madrileï½ï½os por el mundo me lo cambiarï½ï½ais de cadena que me encanta";0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_e6ed6648;COMENTARIO;[USUARIO_OFUSCADO] [USUARIO_OFUSCADO] un ejemplo de profesionalidad, una david del derecho que ayudo a tumbar al goliat prevaricador.;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_d1e19f8b;COMENTARIO;[USUARIO_OFUSCADO] la banda de la moncloa, con el ministro mitinero illa a la cabeza, lleva mï½s de 1.000 millones de euros en contratos a dedo al amparo del estado de alarma permanente.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_9fa2068f;COMENTARIO;salta la noticia !!!!!!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_8da16fd6;COMENTARIO;la verdad es que este periï½dico deja al periodismo en algo deleznable;0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_c01ec9ed;COMENTARIO;[USUARIO_OFUSCADO] quï½ feas estï½n las cosas en venezuela.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_58c994e4;COMENTARIO;ÃÂpropone el desvï½ï½o de fondos?;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_a810c69e;COMENTARIO;ha buenas horas mangas verdes que dirï½ï½a forges.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_d8f96308;COMENTARIO;me imagino que ya estï½ detenida !!!;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_6a04fc4f;COMENTARIO;espero que el cambio sea para el bien de todos .;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_3d8d3d5c;COMENTARIO;alguien sabe de alguna multa por incumplimiento de medidas? que multen a los irresponsables porque por su culpa pagamos todos y no lo estï½n haciendo. es el gobierno el que tiene que intervenir para que se cumplan las restricciones.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_1f160f38;COMENTARIO;"a lo mejor echenique ahora se anima

#dimitirnoesunnombreruso
#echeniquecondenado";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_3b1d112a;COMENTARIO;"es, fundamentalmente, una alternativa ""inviable"".";0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_a243d0b5;COMENTARIO;quï½ difï½ï½cil habrï½ sido bancar esta entrevista. orgullosa de vos antonio, porque sabes contestar con altura y educaciï½n. la periodista si no te conoce no te entrevista, si lo hizo, es porque sos un artistazo y no lo quiere aceptar. vos sabï½s quiï½n sos.  te ama [USUARIO_OFUSCADO];0.0;;;;;;;;;;
La Vanguardia;TWITTER;URL_dbc606d6;COMENTARIO;[USUARIO_OFUSCADO] quï½ tendrï½ que ver su color de piel con colocarse mal la mascarilla? quï½ ganas de victimizarse, no digo que las formas del anciano sean buenas, pero tampoco hay que ver cosas donde no las hay.;0.0;;;;;;;;;;
EL MUNDO;TWITTER;URL_3fdb4220;COMENTARIO;ayuso esta a un cubata de pedir la independencia de madrid... dentro de espaï½ï½a, porque madrid es espaï½ï½a y ...;0.0;;;;;;;;;;
ABC ;TWITTER;URL_dccfd973;COMENTARIO;otra enseï½ï½ado las tetas.;0.0;;;;;;;;;;
ABC ;TWITTER;URL_9150d893;COMENTARIO;mucho mï½s espectaculares fueron sus palabras.;0.0;;;;;;;;;;
